(2172,7846)
(2172,7846)
(2172,10350)
(2172,10350)
(2172,10350)
(2172,13348)
(2172,33423)
(2172,33423)
(2172,643653)
(2172,657863)
(2172,657863)
(2172,657863)
(2172,657863)
(2172,657863)
(2172,783214)
(2172,783214)
(2172,783214)
(2172,783214)
(2172,813286)
(2172,813286)
(2172,813286)
(2172,816653)
(2172,816653)
(2172,816653)
(2172,930061)
(2172,930061)
(2172,930061)
(2172,949521)
(2172,972651)
(2172,972651)
(2172,972651)
(2172,1344951)
(2172,1344951)
(2172,1344951)
(2172,1344951)
(2172,1344951)
(2172,3829151)
(2172,3829151)
(2172,3829151)
(2172,3829151)
(2172,7081402)
(2172,7861312)
(2172,7861312)
(2172,7861312)
(2172,14348594)
(2172,14348594)
(2172,15485441)
(2172,15666380)
(2172,15901190)
(2172,18671559)
(2172,79797834)
(2172,83883736)
(3840,12)
(3840,12)
(3840,12)
(3840,13)
(3840,13)
(3840,20)
(3840,20)
(3840,20)
(3840,2172)
(3840,2172)
(3840,2172)
(3840,2172)
(3840,7846)
(3840,7846)
(3840,7846)
(3840,7846)
(3840,10350)
(3840,10350)
(3840,10350)
(3840,10350)
(3840,13348)
(3840,13348)
(3840,13348)
(3840,15913)
(3840,33423)
(3840,36823)
(3840,36823)
(3840,610533)
(3840,610533)
(3840,657863)
(3840,657863)
(3840,657863)
(3840,657863)
(3840,657863)
(3840,657863)
(3840,657863)
(3840,749863)
(3840,749863)
(3840,783214)
(3840,783214)
(3840,783214)
(3840,813286)
(3840,813286)
(3840,816653)
(3840,816653)
(3840,816653)
(3840,930061)
(3840,930061)
(3840,930061)
(3840,949521)
(3840,949521)
(3840,972651)
(3840,972651)
(3840,972651)
(3840,1183041)
(3840,1183041)
(3840,1344951)
(3840,1344951)
(3840,1344951)
(3840,2100521)
(3840,2384071)
(3840,2384071)
(3840,3829151)
(3840,3829151)
(3840,3829151)
(3840,6017542)
(3840,6017542)
(3840,6141832)
(3840,6480682)
(3840,7861312)
(3840,7861312)
(3840,10810102)
(3840,11348282)
(3840,11928542)
(3840,12611642)
(3840,13058232)
(3840,14075928)
(3840,14303746)
(3840,14348594)
(3840,14348594)
(3840,14348594)
(3840,14645160)
(3840,14645160)
(3840,14677919)
(3840,14749383)
(3840,14749606)
(3840,14749606)
(3840,14824849)
(3840,14824849)
(3840,15439395)
(3840,15485441)
(3840,15485441)
(3840,15661871)
(3840,15661871)
(3840,15901190)
(3840,16303106)
(3840,18671559)
(3840,18713254)
(3840,20536157)
(3840,20536157)
(3840,20536157)
(3840,22677790)
(3840,22679419)
(3840,26053643)
(3840,29758446)
(3840,44570946)
(3840,50393960)
(3840,52551600)
(3840,63485337)
(3840,77888423)
(3840,83883736)
(3840,88749392)
(3840,88749392)
(3840,90420314)
(3840,90420314)
(3840,93957809)
(3840,93957809)
(3840,115485051)
(3840,115485051)
(3840,246481013)
(3840,259379883)
(7846,12)
(7846,13)
(7846,20)
(7846,20)
(7846,2172)
(7846,2172)
(7846,3840)
(7846,3840)
(7846,3840)
(7846,3840)
(7846,10350)
(7846,10350)
(7846,10350)
(7846,10350)
(7846,10350)
(7846,10350)
(7846,10350)
(7846,13348)
(7846,13348)
(7846,15913)
(7846,33423)
(7846,428333)
(7846,428333)
(7846,610533)
(7846,610533)
(7846,610533)
(7846,657863)
(7846,657863)
(7846,657863)
(7846,657863)
(7846,657863)
(7846,749863)
(7846,749863)
(7846,749863)
(7846,749863)
(7846,783214)
(7846,783214)
(7846,807095)
(7846,813286)
(7846,813286)
(7846,813286)
(7846,813286)
(7846,816653)
(7846,972651)
(7846,1183041)
(7846,1183041)
(7846,1183041)
(7846,1183041)
(7846,2100521)
(7846,2100521)
(7846,2100521)
(7846,2384071)
(7846,3359851)
(7846,3359851)
(7846,3829151)
(7846,3829151)
(7846,3829151)
(7846,3829151)
(7846,3829151)
(7846,6017542)
(7846,7860742)
(7846,7860742)
(7846,7861312)
(7846,7861312)
(7846,7861312)
(7846,7861312)
(7846,7861312)
(7846,11348282)
(7846,12611642)
(7846,14075928)
(7846,14075928)
(7846,14075928)
(7846,14230524)
(7846,14293310)
(7846,14348594)
(7846,14348594)
(7846,14348594)
(7846,14348594)
(7846,14622632)
(7846,14645160)
(7846,14645160)
(7846,14645160)
(7846,14749383)
(7846,14922225)
(7846,15224867)
(7846,15439395)
(7846,15485441)
(7846,15485441)
(7846,15485441)
(7846,15661871)
(7846,15661871)
(7846,15661871)
(7846,15846407)
(7846,15846407)
(7846,15901190)
(7846,16098603)
(7846,16098603)
(7846,16129920)
(7846,16303106)
(7846,16303106)
(7846,16303106)
(7846,16303106)
(7846,16464746)
(7846,17919972)
(7846,18393773)
(7846,18396070)
(7846,18396070)
(7846,18396070)
(7846,18498684)
(7846,18776017)
(7846,19058681)
(7846,19637934)
(7846,20536157)
(7846,20536157)
(7846,20536157)
(7846,21447363)
(7846,22461427)
(7846,22461427)
(7846,22679419)
(7846,22679419)
(7846,22784458)
(7846,25521487)
(7846,25521487)
(7846,25521487)
(7846,26053643)
(7846,29514951)
(7846,29514951)
(7846,29758446)
(7846,29758446)
(7846,29758446)
(7846,30313925)
(7846,31353077)
(7846,34068984)
(7846,48485771)
(7846,50374439)
(7846,50393960)
(7846,52551600)
(7846,52551600)
(7846,82030021)
(7846,90420314)
(7846,90420314)
(7846,90420314)
(7846,93957809)
(7846,116952434)
(7846,131601987)
(7846,259379883)
(7846,284422688)
(7846,294198566)
(7846,294198566)
(10350,12)
(10350,12)
(10350,12)
(10350,13)
(10350,13)
(10350,13)
(10350,13)
(10350,20)
(10350,20)
(10350,2172)
(10350,2172)
(10350,2172)
(10350,3840)
(10350,3840)
(10350,3840)
(10350,3840)
(10350,7846)
(10350,7846)
(10350,7846)
(10350,7846)
(10350,7846)
(10350,7846)
(10350,7846)
(10350,15913)
(10350,15913)
(10350,15913)
(10350,15913)
(10350,15913)
(10350,15913)
(10350,15913)
(10350,36823)
(10350,36823)
(10350,610533)
(10350,610533)
(10350,610533)
(10350,610533)
(10350,610533)
(10350,610533)
(10350,657863)
(10350,657863)
(10350,657863)
(10350,657863)
(10350,657863)
(10350,657863)
(10350,657863)
(10350,657863)
(10350,657863)
(10350,749863)
(10350,749863)
(10350,749863)
(10350,749863)
(10350,813286)
(10350,813286)
(10350,813286)
(10350,813286)
(10350,813286)
(10350,816653)
(10350,816653)
(10350,816653)
(10350,816653)
(10350,930061)
(10350,930061)
(10350,930061)
(10350,930061)
(10350,972651)
(10350,972651)
(10350,972651)
(10350,972651)
(10350,1183041)
(10350,1183041)
(10350,1183041)
(10350,1183041)
(10350,1183041)
(10350,1183041)
(10350,1183041)
(10350,1183041)
(10350,1183041)
(10350,2100521)
(10350,2100521)
(10350,2100521)
(10350,2100521)
(10350,2100521)
(10350,2384071)
(10350,2384071)
(10350,2384071)
(10350,3359851)
(10350,3359851)
(10350,3359851)
(10350,3829151)
(10350,3829151)
(10350,3829151)
(10350,3829151)
(10350,3829151)
(10350,3829151)
(10350,3829151)
(10350,3829151)
(10350,3829151)
(10350,3829151)
(10350,3829151)
(10350,3829151)
(10350,3829151)
(10350,4620451)
(10350,4620451)
(10350,6480682)
(10350,7081402)
(10350,7081402)
(10350,7081402)
(10350,7860742)
(10350,7860742)
(10350,7861312)
(10350,7861312)
(10350,7861312)
(10350,7861312)
(10350,7861312)
(10350,7861312)
(10350,7861312)
(10350,7861312)
(10350,7861312)
(10350,7861312)
(10350,7861312)
(10350,9451052)
(10350,10671602)
(10350,10671602)
(10350,10671602)
(10350,10810102)
(10350,10810102)
(10350,14269220)
(10350,14269220)
(10350,14348594)
(10350,14348594)
(10350,14348594)
(10350,14348594)
(10350,14645160)
(10350,14645160)
(10350,14645160)
(10350,14645160)
(10350,14645160)
(10350,14645160)
(10350,15439395)
(10350,15439395)
(10350,15473958)
(10350,15485441)
(10350,15485441)
(10350,15485441)
(10350,15661871)
(10350,15661871)
(10350,15661871)
(10350,15661871)
(10350,15661871)
(10350,15666380)
(10350,15666380)
(10350,15666380)
(10350,15666380)
(10350,18393773)
(10350,18393773)
(10350,18396070)
(10350,18396070)
(10350,18396070)
(10350,18396070)
(10350,18396070)
(10350,18396070)
(10350,18396070)
(10350,18498684)
(10350,19637934)
(10350,19802879)
(10350,19802879)
(10350,22461427)
(10350,22461427)
(10350,22461427)
(10350,28521141)
(10350,28521141)
(10350,28521141)
(10350,30313925)
(10350,30313925)
(10350,48485771)
(10350,48485771)
(10350,50393960)
(10350,50393960)
(10350,50393960)
(10350,50393960)
(10350,50393960)
(10350,62581962)
(10350,62581962)
(10350,63485337)
(10350,63485337)
(10350,63485337)
(10350,79797834)
(10350,83883736)
(10350,90420314)
(10350,90420314)
(10350,90420314)
(10350,90420314)
(10350,90420314)
(10350,93905958)
(10350,93905958)
(10350,115485051)
(10350,115485051)
(10350,115485051)
(10350,115485051)
(10350,115485051)
(10350,115485051)
(10350,126881128)
(10350,126881128)
(13348,12)
(13348,12)
(13348,12)
(13348,13)
(13348,13)
(13348,20)
(13348,20)
(13348,2172)
(13348,3840)
(13348,3840)
(13348,3840)
(13348,7846)
(13348,7846)
(13348,10350)
(13348,10350)
(13348,15913)
(13348,33423)
(13348,36823)
(13348,428333)
(13348,657863)
(13348,657863)
(13348,657863)
(13348,657863)
(13348,749863)
(13348,759251)
(13348,759251)
(13348,783214)
(13348,783214)
(13348,807095)
(13348,813286)
(13348,816653)
(13348,816653)
(13348,816653)
(13348,949521)
(13348,949521)
(13348,972651)
(13348,972651)
(13348,972651)
(13348,972651)
(13348,1344951)
(13348,1344951)
(13348,2384071)
(13348,2384071)
(13348,3829151)
(13348,3829151)
(13348,3829151)
(13348,6017542)
(13348,6017542)
(13348,6141832)
(13348,6480682)
(13348,10810102)
(13348,11928542)
(13348,12611642)
(13348,13058232)
(13348,14293310)
(13348,14303746)
(13348,14464369)
(13348,14622632)
(13348,14677919)
(13348,15439395)
(13348,15485441)
(13348,15661871)
(13348,15846407)
(13348,15846407)
(13348,17092592)
(13348,17093617)
(13348,19058681)
(13348,19562228)
(13348,20536157)
(13348,20536157)
(13348,22679419)
(13348,29758446)
(13348,63485337)
(13348,77888423)
(13348,93957809)
(13348,93957809)
(15913,10350)
(15913,10350)
(15913,10350)
(15913,10350)
(15913,10350)
(15913,10350)
(15913,10350)
(15913,3443591)
(15913,3443591)
(15913,3443591)
(15913,3443591)
(15913,3443591)
(15913,3443591)
(15913,3443591)
(15913,3443591)
(15913,3443591)
(15913,3443591)
(15913,3443591)
(15913,3443591)
(15913,7861312)
(15913,7861312)
(15913,7861312)
(15913,7861312)
(15913,7861312)
(15913,7861312)
(15913,7861312)
(15913,7861312)
(15913,7861312)
(15913,7861312)
(15913,14269220)
(15913,14269220)
(15913,14269220)
(15913,14269220)
(15913,14269220)
(15913,14269220)
(15913,14269220)
(15913,14269220)
(15913,14269220)
(15913,14269220)
(15913,14269220)
(33423,20)
(33423,20)
(33423,20)
(33423,20)
(33423,2172)
(33423,2172)
(33423,36823)
(33423,36823)
(33423,749863)
(33423,749863)
(33423,749863)
(33423,749863)
(33423,749863)
(33423,813286)
(33423,930061)
(33423,930061)
(33423,930061)
(33423,949521)
(33423,949521)
(33423,949521)
(33423,949521)
(33423,2100521)
(33423,2100521)
(33423,14348594)
(33423,14677919)
(33423,14749606)
(33423,14749606)
(33423,14824849)
(33423,14824849)
(33423,16129920)
(33423,16303106)
(33423,16303106)
(33423,20536157)
(33423,20536157)
(33423,20536157)
(33423,20536157)
(33423,20536157)
(33423,32765534)
(33423,62581962)
(33423,79797834)
(33423,83883736)
(33423,83883736)
(33423,83883736)
(33423,115485051)
(33423,115485051)
(33423,115485051)
(36823,12)
(36823,12)
(36823,13)
(36823,13)
(36823,20)
(36823,3840)
(36823,3840)
(36823,13348)
(36823,33423)
(36823,33423)
(36823,657863)
(36823,657863)
(36823,657863)
(36823,783214)
(36823,783214)
(36823,930061)
(36823,949521)
(36823,972651)
(36823,972651)
(36823,972651)
(36823,972651)
(36823,2384071)
(36823,2384071)
(36823,2384071)
(36823,3829151)
(36823,3829151)
(36823,6141832)
(36823,6141832)
(36823,6141832)
(36823,11348282)
(36823,11348282)
(36823,14677919)
(36823,14677919)
(36823,24773177)
(36823,30313925)
(36823,50393960)
(36823,50393960)
(36823,79797834)
(36823,83883736)
(36823,93957809)
(36823,93957809)
(36823,169686021)
(428333,759251)
(428333,759251)
(428333,759251)
(428333,759251)
(428333,759251)
(428333,759251)
(428333,759251)
(428333,15224867)
(428333,15224867)
(428333,15224867)
(428333,15224867)
(428333,15224867)
(428333,71294756)
(610533,10350)
(610533,10350)
(610533,10350)
(610533,10350)
(610533,10350)
(610533,10350)
(610533,657863)
(610533,657863)
(610533,657863)
(610533,749863)
(610533,749863)
(610533,749863)
(610533,930061)
(610533,930061)
(610533,1183041)
(610533,1183041)
(610533,1183041)
(610533,1183041)
(610533,2100521)
(610533,2100521)
(610533,2100521)
(610533,3829151)
(610533,3829151)
(610533,3829151)
(610533,3829151)
(610533,3829151)
(610533,3829151)
(610533,3829151)
(610533,4620451)
(610533,7861312)
(610533,7861312)
(610533,7861312)
(610533,10810102)
(610533,14348594)
(610533,14348594)
(610533,14348594)
(610533,14645160)
(610533,14645160)
(610533,14645160)
(610533,14645160)
(610533,14645160)
(610533,14645160)
(610533,14749383)
(610533,14749383)
(610533,14824849)
(610533,14824849)
(610533,15439395)
(610533,15666380)
(610533,15666380)
(610533,16786977)
(610533,18396070)
(610533,18396070)
(610533,22461427)
(610533,22461427)
(610533,22461427)
(610533,31353077)
(610533,44570946)
(610533,44570946)
(610533,90420314)
(610533,90420314)
(610533,90420314)
(610533,115485051)
(610533,115485051)
(610533,115485051)
(643653,20)
(643653,2172)
(643653,1183041)
(643653,1183041)
(643653,1183041)
(643653,1183041)
(643653,1183041)
(643653,15473958)
(643653,36735522)
(643653,36735522)
(643653,36735522)
(643653,36735522)
(643653,36735522)
(643653,36735522)
(643653,36735522)
(643653,90420314)
(657863,12)
(657863,12)
(657863,12)
(657863,12)
(657863,12)
(657863,12)
(657863,13)
(657863,13)
(657863,13)
(657863,13)
(657863,13)
(657863,20)
(657863,20)
(657863,20)
(657863,20)
(657863,20)
(657863,2172)
(657863,2172)
(657863,2172)
(657863,2172)
(657863,2172)
(657863,3840)
(657863,3840)
(657863,3840)
(657863,3840)
(657863,3840)
(657863,3840)
(657863,3840)
(657863,7846)
(657863,7846)
(657863,7846)
(657863,7846)
(657863,7846)
(657863,10350)
(657863,10350)
(657863,10350)
(657863,10350)
(657863,10350)
(657863,10350)
(657863,10350)
(657863,10350)
(657863,10350)
(657863,13348)
(657863,13348)
(657863,13348)
(657863,13348)
(657863,36823)
(657863,36823)
(657863,36823)
(657863,813286)
(657863,813286)
(657863,813286)
(657863,813286)
(657863,813286)
(657863,930061)
(657863,930061)
(657863,930061)
(657863,930061)
(657863,930061)
(657863,949521)
(657863,949521)
(657863,949521)
(657863,972651)
(657863,972651)
(657863,972651)
(657863,972651)
(657863,972651)
(657863,972651)
(657863,2384071)
(657863,2384071)
(657863,2384071)
(657863,2384071)
(657863,3829151)
(657863,3829151)
(657863,3829151)
(657863,3829151)
(657863,3829151)
(657863,3829151)
(657863,3829151)
(657863,3829151)
(657863,3829151)
(657863,3829151)
(657863,3829151)
(657863,3829151)
(657863,3829151)
(657863,6017542)
(657863,6017542)
(657863,6017542)
(657863,14645160)
(657863,14645160)
(657863,15485441)
(657863,15485441)
(657863,15485441)
(657863,15485441)
(657863,15485441)
(657863,15485441)
(657863,15485441)
(657863,15485441)
(657863,15661871)
(657863,15661871)
(657863,15661871)
(657863,15661871)
(657863,15661871)
(657863,15661871)
(657863,15666380)
(657863,15901190)
(657863,15901190)
(657863,15901190)
(657863,15901190)
(657863,15901190)
(657863,18396070)
(657863,18396070)
(657863,18396070)
(657863,18396070)
(657863,18498684)
(657863,18498684)
(657863,18498684)
(657863,18498684)
(657863,18498684)
(657863,19058681)
(657863,20536157)
(657863,20536157)
(657863,20536157)
(657863,20536157)
(657863,20536157)
(657863,20536157)
(657863,20609518)
(657863,50393960)
(657863,50393960)
(657863,50393960)
(657863,50393960)
(657863,93957809)
(657863,93957809)
(657863,93957809)
(657863,93957809)
(657863,115485051)
(657863,115485051)
(657863,115485051)
(657863,115485051)
(657863,115485051)
(657863,115485051)
(657863,115485051)
(742143,5402612)
(742143,5402612)
(742143,5402612)
(749863,20)
(749863,33423)
(749863,33423)
(749863,33423)
(749863,33423)
(749863,33423)
(749863,949521)
(749863,2100521)
(749863,2100521)
(749863,2100521)
(749863,2100521)
(749863,14348594)
(749863,14348594)
(749863,14348594)
(749863,14348594)
(759251,428333)
(759251,428333)
(759251,428333)
(759251,428333)
(759251,428333)
(759251,428333)
(759251,428333)
(759251,15224867)
(759251,15224867)
(759251,15224867)
(759251,15224867)
(759251,71294756)
(783214,12)
(783214,12)
(783214,12)
(783214,12)
(783214,12)
(783214,12)
(783214,12)
(783214,12)
(783214,13)
(783214,13)
(783214,13)
(783214,13)
(783214,13)
(783214,13)
(783214,13)
(783214,20)
(783214,20)
(783214,20)
(783214,20)
(783214,20)
(783214,20)
(783214,949521)
(783214,949521)
(783214,949521)
(783214,949521)
(783214,949521)
(783214,949521)
(807095,24773177)
(807095,24773177)
(807095,24773177)
(813286,12)
(813286,12)
(813286,12)
(813286,13)
(813286,13)
(813286,13)
(813286,20)
(813286,20)
(813286,2172)
(813286,2172)
(813286,2172)
(813286,3840)
(813286,3840)
(813286,7846)
(813286,7846)
(813286,7846)
(813286,7846)
(813286,10350)
(813286,10350)
(813286,10350)
(813286,10350)
(813286,10350)
(813286,13348)
(813286,33423)
(813286,610533)
(813286,610533)
(813286,657863)
(813286,657863)
(813286,657863)
(813286,657863)
(813286,657863)
(813286,930061)
(813286,949521)
(813286,1183041)
(813286,1183041)
(813286,1183041)
(813286,1183041)
(813286,1183041)
(813286,1183041)
(813286,1183041)
(813286,1183041)
(813286,1183041)
(813286,2384071)
(813286,2384071)
(813286,3359851)
(813286,3359851)
(813286,3443591)
(813286,3443591)
(813286,3443591)
(813286,3829151)
(813286,3829151)
(813286,3829151)
(813286,4620451)
(813286,4620451)
(813286,5442012)
(813286,5442012)
(813286,6017542)
(813286,6017542)
(813286,6017542)
(813286,6017542)
(813286,7861312)
(813286,7861312)
(813286,7861312)
(813286,7861312)
(813286,7861312)
(813286,7861312)
(813286,7861312)
(813286,9624742)
(813286,9624742)
(813286,9624742)
(813286,9624742)
(813286,14293310)
(813286,14293310)
(813286,14293310)
(813286,14293310)
(813286,14511951)
(813286,14511951)
(813286,14511951)
(813286,14511951)
(813286,15693493)
(813286,15693493)
(813286,15693493)
(813286,15901190)
(813286,15901190)
(813286,15901190)
(813286,15901190)
(813286,16129920)
(813286,16129920)
(813286,16129920)
(813286,16129920)
(813286,16129920)
(813286,16129920)
(813286,16129920)
(813286,18996905)
(813286,18996905)
(813286,22461427)
(813286,22461427)
(813286,22461427)
(813286,22461427)
(813286,22461427)
(813286,22461427)
(813286,22461427)
(813286,22461427)
(813286,22784458)
(813286,30313925)
(813286,30313925)
(813286,30313925)
(813286,30313925)
(813286,30313925)
(813286,30313925)
(813286,30313925)
(813286,30313925)
(813286,30313925)
(813286,30313925)
(816653,12)
(816653,12)
(816653,12)
(816653,12)
(816653,12)
(816653,12)
(816653,13)
(816653,13)
(816653,13)
(816653,13)
(816653,13)
(816653,20)
(816653,20)
(816653,20)
(816653,2172)
(816653,2172)
(816653,2172)
(816653,3840)
(816653,3840)
(816653,3840)
(816653,7846)
(816653,10350)
(816653,10350)
(816653,10350)
(816653,10350)
(816653,13348)
(816653,13348)
(816653,13348)
(816653,36823)
(816653,36823)
(816653,657863)
(816653,657863)
(816653,657863)
(816653,657863)
(816653,657863)
(816653,783214)
(816653,783214)
(816653,783214)
(816653,783214)
(816653,783214)
(816653,783214)
(816653,783214)
(816653,783214)
(816653,2384071)
(816653,2384071)
(816653,2384071)
(816653,2384071)
(816653,6017542)
(816653,6017542)
(816653,6017542)
(816653,6141832)
(816653,6141832)
(816653,6141832)
(816653,18498684)
(816653,19397785)
(816653,93957809)
(816653,93957809)
(816653,93957809)
(816653,93957809)
(930061,12)
(930061,12)
(930061,20)
(930061,20)
(930061,2172)
(930061,2172)
(930061,2172)
(930061,10350)
(930061,10350)
(930061,10350)
(930061,10350)
(930061,33423)
(930061,33423)
(930061,33423)
(930061,36823)
(930061,428333)
(930061,610533)
(930061,610533)
(930061,657863)
(930061,657863)
(930061,657863)
(930061,657863)
(930061,657863)
(930061,813286)
(930061,949521)
(930061,1183041)
(930061,1183041)
(930061,2100521)
(930061,2384071)
(930061,2384071)
(930061,2384071)
(930061,3829151)
(930061,3829151)
(930061,3829151)
(930061,3829151)
(930061,6141832)
(930061,7861312)
(930061,7861312)
(930061,12611642)
(930061,14348594)
(930061,14348594)
(930061,14348594)
(930061,14506253)
(930061,14506253)
(930061,14645160)
(930061,14645160)
(930061,14824849)
(930061,14824849)
(930061,14824849)
(930061,15485441)
(930061,15485441)
(930061,18396070)
(930061,20536157)
(930061,20536157)
(930061,20536157)
(930061,22027186)
(930061,22027186)
(930061,31353077)
(930061,50393960)
(930061,50393960)
(930061,50393960)
(930061,115485051)
(930061,115485051)
(930061,115485051)
(930061,115485051)
(949521,12)
(949521,12)
(949521,12)
(949521,12)
(949521,13)
(949521,13)
(949521,13)
(949521,13)
(949521,20)
(949521,20)
(949521,20)
(949521,20)
(949521,20)
(949521,2172)
(949521,13348)
(949521,13348)
(949521,33423)
(949521,33423)
(949521,33423)
(949521,33423)
(949521,36823)
(949521,428333)
(949521,657863)
(949521,657863)
(949521,657863)
(949521,749863)
(949521,783214)
(949521,783214)
(949521,783214)
(949521,783214)
(949521,783214)
(949521,783214)
(949521,813286)
(949521,816653)
(949521,816653)
(949521,816653)
(949521,816653)
(949521,972651)
(949521,972651)
(949521,972651)
(949521,20536157)
(949521,20536157)
(949521,20536157)
(949521,20536157)
(949521,20536157)
(972651,12)
(972651,12)
(972651,12)
(972651,12)
(972651,12)
(972651,13)
(972651,13)
(972651,13)
(972651,13)
(972651,13)
(972651,13)
(972651,20)
(972651,20)
(972651,2172)
(972651,2172)
(972651,2172)
(972651,3840)
(972651,3840)
(972651,3840)
(972651,7846)
(972651,10350)
(972651,10350)
(972651,10350)
(972651,10350)
(972651,13348)
(972651,13348)
(972651,13348)
(972651,13348)
(972651,33423)
(972651,33423)
(972651,36823)
(972651,36823)
(972651,36823)
(972651,36823)
(972651,428333)
(972651,428333)
(972651,428333)
(972651,428333)
(972651,657863)
(972651,657863)
(972651,657863)
(972651,657863)
(972651,657863)
(972651,657863)
(972651,742143)
(972651,742143)
(972651,759251)
(972651,759251)
(972651,759251)
(972651,759251)
(972651,759251)
(972651,783214)
(972651,783214)
(972651,783214)
(972651,783214)
(972651,783214)
(972651,783214)
(972651,783214)
(972651,783214)
(972651,807095)
(972651,807095)
(972651,807095)
(972651,813286)
(972651,813286)
(972651,813286)
(972651,813286)
(972651,813286)
(972651,813286)
(972651,930061)
(972651,949521)
(972651,949521)
(972651,949521)
(972651,1183041)
(972651,1183041)
(972651,2384071)
(972651,2384071)
(972651,2384071)
(972651,2384071)
(972651,3829151)
(972651,3829151)
(972651,3829151)
(972651,3829151)
(972651,6017542)
(972651,6017542)
(972651,6017542)
(972651,6017542)
(972651,6141832)
(972651,6141832)
(972651,6141832)
(972651,6141832)
(972651,7861312)
(972651,7861312)
(972651,7861312)
(972651,7861312)
(972651,10228272)
(972651,10810102)
(972651,12925072)
(972651,12925072)
(972651,12925072)
(972651,12925072)
(972651,13058232)
(972651,13058232)
(972651,13058232)
(972651,14293310)
(972651,14293310)
(972651,14293310)
(972651,14293310)
(972651,14511951)
(972651,14511951)
(972651,14511951)
(972651,14511951)
(972651,14511951)
(972651,15224867)
(972651,15439395)
(972651,15439395)
(972651,15485441)
(972651,15485441)
(972651,15846407)
(972651,15846407)
(972651,15901190)
(972651,16129920)
(972651,16129920)
(972651,17093617)
(972651,17093617)
(972651,17093617)
(972651,17093617)
(972651,17093617)
(972651,17093617)
(972651,17093617)
(972651,17093617)
(972651,19058681)
